Radio,MCC,MNC,TAC,CID,Lon,Lat,Range
LTE,272,3,40071,10671638,-6.375,53.3721,1000
LTE,272,3,40071,10541383,-6.3792,53.3684,1000
LTE,272,1,53102,38891010,-6.3807,53.3669,1000
LTE,272,3,40071,10541333,-6.382,53.3639,1000
LTE,272,1,53102,39636739,-6.3791,53.368,1000
LTE,272,3,40071,10673685,-6.3788,53.3576,2808
LTE,272,1,53102,39636738,-6.3824,53.3622,1078
LTE,272,3,40071,10673665,-6.3849,53.3529,1000
LTE,272,1,53102,38668289,-6.393,53.3567,837
LTE,272,1,53102,39354369,-6.3861,53.3523,1000
LTE,272,1,53102,38446339,-6.386,53.3493,1000
LTE,272,3,40071,11096855,-6.376,53.3433,2224
LTE,272,1,53102,38446338,-6.3865,53.3442,1000
LTE,272,3,40071,10556743,-6.3864,53.3376,1000
LTE,272,1,53102,92883971,-6.386,53.3385,814
LTE,272,1,53102,92883969,-6.3822,53.3326,1000
LTE,272,1,53102,38468611,-6.3754,53.3262,1049
LTE,272,3,40072,10604821,-6.3708,53.3227,3070
LTE,272,1,53102,38468610,-6.3714,53.3182,500
LTE,272,3,40072,10604822,-6.3698,53.3203,3248
LTE,272,3,40072,10604823,-6.3729,53.3161,1000
LTE,272,1,53102,38891778,-6.3729,53.3161,1000
LTE,272,3,40071,10673687,-6.3769,53.3506,2378
LTE,272,3,40071,10673677,-6.3854,53.3539,1000
LTE,272,3,40071,10673675,-6.3865,53.3555,1000
LTE,272,3,40071,10591509,-6.4045,53.3573,1000
LTE,272,1,53102,38668291,-6.4061,53.3576,1000
LTE,272,3,40071,10591559,-6.4103,53.3585,1000
LTE,272,1,53102,39406407,-6.4167,53.3589,1000
LTE,272,3,40111,10588743,-6.4186,53.3589,1000
LTE,272,1,53102,38568519,-6.4223,53.3584,1000
LTE,272,1,53102,38568449,-6.4219,53.3577,797
LTE,272,3,40111,10570774,-6.4311,53.3545,1000
LTE,272,1,53102,38568450,-6.4368,53.3527,786
LTE,272,3,40111,10570825,-6.4335,53.3536,1000
LTE,272,3,40111,10571848,-6.449,53.351,1000
LTE,272,1,53102,39336451,-6.4481,53.352,1000
LTE,272,3,40111,10571592,-6.4535,53.3519,1000
LTE,272,1,53102,39337217,-6.4587,53.354,1000
LTE,272,1,53102,39337219,-6.4718,53.358,1000
LTE,272,3,40111,10571521,-6.4684,53.3577,1000
LTE,272,3,40111,11141910,-6.48,53.3583,667
LTE,272,1,53102,40659969,-6.4763,53.3581,908
LTE,272,3,40111,11141911,-6.496,53.3579,876
LTE,272,1,53102,40659970,-6.4949,53.3582,2120
LTE,272,3,40111,11141891,-6.5115,53.3578,1000
LTE,272,3,40111,11477271,-6.5222,53.3587,1000
LTE,272,3,40111,10795592,-6.527,53.3592,1000
LTE,272,1,53102,43691010,-6.5328,53.3598,1000
LTE,272,3,40111,10588675,-6.4894,53.3568,3732
LTE,272,1,53102,43657739,-6.5411,53.3607,1000
LTE,272,3,40111,11173703,-6.5502,53.362,1000
LTE,272,1,53102,43657729,-6.5458,53.3617,1630
LTE,272,3,40111,10815559,-6.5591,53.3637,1000
LTE,272,1,53102,43844609,-6.5748,53.3661,802
LTE,272,1,53102,43844611,-6.5841,53.3668,1000
LTE,272,1,53102,43790850,-6.6026,53.3697,1351
LTE,272,1,53102,43790851,-6.6296,53.3758,1475
LTE,272,3,40111,10704129,-6.654,53.3814,1000
LTE,272,3,40111,10704139,-6.6607,53.3834,1000
LTE,272,3,40111,10615830,-6.6707,53.3886,1000
LTE,272,1,53102,43737908,-6.672,53.39,1279
LTE,272,3,40111,10615811,-6.6762,53.3927,993
LTE,272,3,40111,11209474,-6.7006,53.4061,1000
LTE,272,1,53102,43611649,-6.6891,53.4006,1462
LTE,272,3,40111,11343382,-6.7373,53.4103,895
LTE,272,3,40111,11343381,-6.7668,53.4105,1450
LTE,272,1,53102,43611651,-6.7698,53.4102,1565
LTE,272,3,40111,10752258,-6.7909,53.4074,2339
LTE,272,3,40111,11343361,-6.7526,53.4115,1139
LTE,272,3,40111,10752278,-6.8011,53.4055,2043
LTE,272,1,53102,64258050,-6.8117,53.4061,2509
LTE,272,1,53102,64258060,-6.7993,53.406,2675
LTE,272,3,40111,11343374,-6.814,53.4042,1000
LTE,272,3,40111,11343384,-6.8089,53.4045,1000
LTE,272,3,40111,11097858,-6.8332,53.4057,717
LTE,272,1,53102,64012290,-6.8392,53.4068,1000
LTE,272,3,40111,11097857,-6.841,53.4077,1000
LTE,272,1,53102,64012289,-6.8506,53.4104,1000
LTE,272,3,40111,10902274,-6.8535,53.4113,627
LTE,272,3,40111,10902294,-6.8632,53.4127,1000
LTE,272,1,53102,64012361,-6.8601,53.4126,1000
LTE,272,1,53102,44474379,-6.8673,53.412,1569
LTE,272,3,40111,10902275,-6.8814,53.412,1000
LTE,272,3,40111,10902295,-6.8756,53.4126,1028
LTE,272,3,40111,11345737,-6.9097,53.4207,2133
LTE,272,1,53102,44474369,-6.8965,53.4146,1413
LTE,272,3,40111,11437826,-6.8967,53.413,1000
LTE,272,3,40111,11437837,-6.912,53.4212,1000
LTE,272,1,53102,44474371,-6.9199,53.4243,1000
LTE,272,3,40111,11345667,-6.9294,53.4259,1000
LTE,272,1,53102,44474381,-6.9187,53.4225,1911
LTE,272,3,40111,11437847,-6.9345,53.4261,1000
LTE,272,3,40111,11437825,-6.9329,53.4254,1232
LTE,272,3,40111,10752514,-6.962,53.4261,1378
LTE,272,1,51101,43547649,-6.9527,53.4263,2000
LTE,272,1,51101,43547650,-6.9819,53.4275,1350
LTE,272,1,51101,64304139,-7.0019,53.4349,990
LTE,272,1,51101,64304129,-7.0195,53.4402,840
LTE,272,1,51101,64304130,-7.0533,53.4442,1475
LTE,272,3,40111,10752771,-7.0553,53.4445,951
LTE,272,3,40111,10753096,-7.0893,53.4482,1563
LTE,272,1,51101,64063489,-7.0878,53.448,851
LTE,272,1,51101,64063490,-7.1089,53.4497,1000
LTE,272,3,40111,10753097,-7.118,53.4499,2087
LTE,272,1,51101,64278529,-7.1532,53.4494,1508
LTE,272,1,51101,64278531,-7.1841,53.4482,1000
LTE,272,3,51101,64278531,-7.1787,53.4485,1000
LTE,272,1,51101,84520449,-7.1833,53.4466,2740
LTE,272,3,40111,10753302,-7.2236,53.4304,1171
LTE,272,1,51101,84520450,-7.2163,53.4361,2923
LTE,272,3,40111,10753282,-7.2256,53.4301,1693
LTE,272,1,51101,64278541,-7.2653,53.4137,1670
LTE,272,3,40113,10753537,-7.2593,53.4164,1449
LTE,272,3,40113,10753607,-7.2749,53.4098,1599
LTE,272,1,51101,84635661,-7.2733,53.4108,2447
LTE,272,3,40113,10753538,-7.2891,53.4038,1069
LTE,272,1,51101,84635650,-7.283,53.4056,1000
LTE,272,1,51101,85762049,-7.3162,53.3981,1871
LTE,272,3,40113,10753608,-7.2898,53.4047,1832
LTE,272,3,40113,10753539,-7.3131,53.3982,1000
LTE,272,1,51101,85762050,-7.3344,53.3948,1695
LTE,272,3,40113,10594632,-7.3559,53.3902,1000
LTE,272,1,51101,85907969,-7.3611,53.3879,1517
LTE,272,3,40113,10594633,-7.3636,53.3864,2198
LTE,272,1,51101,85907971,-7.4356,53.3599,1427
LTE,272,1,51101,84556300,-7.4767,53.3588,1533
LTE,272,3,40113,11317762,-7.4767,53.3588,837
LTE,272,3,40113,10534217,-7.4434,53.3596,1610
LTE,272,3,40113,11317832,-7.4959,53.359,2181
LTE,272,3,40113,11317783,-7.5201,53.3622,1000
LTE,272,3,40113,11317833,-7.5292,53.3672,1725
LTE,272,1,51101,71715341,-7.5177,53.3622,1000
LTE,272,1,51101,84492289,-7.5337,53.3684,1102
LTE,272,3,40113,10754327,-7.604,53.3879,2776
LTE,272,1,51101,84492290,-7.6028,53.3879,791
LTE,272,3,40113,11337543,-7.6057,53.3893,1192
LTE,272,1,51101,84492300,-7.5816,53.3837,1248
LTE,272,1,51101,84492350,-7.6327,53.3935,1000
LTE,272,1,51101,84492360,-7.6423,53.3928,1000
LTE,272,1,51101,71738370,-7.6562,53.3907,1543
LTE,272,3,40113,11324674,-7.6823,53.387,948
LTE,272,1,51101,71738371,-7.6798,53.3872,1000
LTE,272,1,51101,84684289,-7.6934,53.3864,1590
LTE,272,3,40113,10754582,-7.7263,53.3862,1029
LTE,272,1,51101,84684290,-7.7225,53.3863,1600
LTE,272,1,51101,84497470,-7.7956,53.3943,1149
LTE,272,3,40113,10661890,-7.864,53.4044,2038
LTE,272,1,51101,84497420,-7.7821,53.3929,932
LTE,272,1,52002,84502539,-7.8489,53.4017,2196
LTE,272,3,40113,11451649,-7.877,53.4053,1000
LTE,272,1,52002,84502541,-7.8832,53.4091,1000
LTE,272,1,52002,84502531,-7.8813,53.4099,1542
LTE,272,3,40113,10661891,-7.8913,53.42,1000
LTE,272,1,52002,84512770,-7.8938,53.4217,1052
LTE,272,3,40113,10768386,-7.8957,53.4251,1000
LTE,272,1,52002,85772289,-7.9224,53.4306,1199
LTE,272,1,52002,84584449,-7.9114,53.4281,1088
LTE,272,3,40113,11142933,-7.941,53.4346,1000
LTE,272,1,52002,85772291,-7.9459,53.4345,1000
LTE,272,3,40113,11146056,-7.9567,53.4315,1000
LTE,272,1,52002,84535809,-7.9461,53.4327,1612
LTE,272,1,52002,84535811,-7.9663,53.4273,986
LTE,272,1,52002,84671489,-7.9799,53.4211,1000
LTE,272,1,52002,84671490,-7.981,53.4205,1000
LTE,272,1,52002,74380289,-7.9932,53.4163,1218
LTE,272,1,52002,84587010,-8.0127,53.4112,1328
LTE,272,1,52002,74380301,-8.029,53.4059,1691
LTE,272,1,52002,74380291,-8.0433,53.4003,779
LTE,272,3,40113,11409409,-8.0571,53.3701,1819
LTE,272,1,52002,74426369,-8.0561,53.3725,1541
LTE,272,3,40113,11409479,-8.0636,53.3596,1518
LTE,272,1,52002,74426371,-8.0898,53.3433,2411
LTE,272,3,40113,11409411,-8.0949,53.3422,1650
LTE,272,3,40113,11008533,-8.1287,53.3284,1059
LTE,272,1,52002,74326529,-8.1314,53.3275,868
LTE,272,1,52002,74326531,-8.1735,53.3146,1069
LTE,272,3,40112,10899714,-8.1814,53.3166,3022
LTE,272,1,52002,41535500,-8.2334,53.3172,1000
LTE,272,1,52002,41215489,-8.2024,53.3137,1000
LTE,272,1,52002,74326601,-8.146,53.3226,1685
LTE,272,1,52002,41215499,-8.265,53.311,1727
LTE,272,1,52002,42249729,-8.4005,53.2849,1033
LTE,272,1,52002,41215500,-8.2931,53.3078,1565
LTE,272,3,40112,10626070,-8.3049,53.3081,1000
LTE,272,3,40112,11009096,-8.4129,53.2822,1000
LTE,272,1,52002,42249731,-8.4317,53.2819,1469
LTE,272,1,52002,41548289,-8.4862,53.2842,1743
LTE,272,1,52002,41548291,-8.5147,53.2812,1000
LTE,272,1,52002,41548290,-8.5728,53.2714,1000
LTE,272,3,40122,11214338,-8.548,53.2766,1000
LTE,272,3,40122,11214408,-8.5793,53.2698,725
LTE,272,1,52002,41343561,-8.5898,53.2671,1000
LTE,272,3,40122,11214409,-8.6056,53.2661,1869
LTE,272,1,52002,41171969,-8.6053,53.266,1645
LTE,272,1,52002,41171971,-8.6945,53.2737,1513
LTE,272,3,40112,11170120,-8.7691,53.2906,1000
LTE,272,1,52002,40964610,-8.7511,53.2847,1439
LTE,272,1,52002,40964611,-8.7754,53.2927,1000
LTE,272,3,40112,11170121,-8.7854,53.2952,1000
LTE,272,1,52002,41084989,-8.8177,53.2977,1000
LTE,272,1,52002,41084990,-8.8767,53.2995,1378
LTE,272,1,52002,41394699,-8.9061,53.2962,1000
LTE,272,1,52002,41394689,-8.925,53.2831,1351
LTE,272,1,52002,41369099,-8.935,53.295,1000
LTE,272,3,40112,10829333,-8.9334,53.2872,1238
LTE,272,1,52002,41369090,-8.9528,53.2934,813
LTE,272,1,52002,41346050,-8.9717,53.2881,1000
LTE,272,3,40112,11256904,-8.9788,53.2857,1000
LTE,272,1,52002,41404931,-8.9819,53.2878,1000
LTE,272,3,40112,11256854,-8.9827,53.2885,1000
LTE,272,3,40112,10849301,-8.9831,53.2889,1000
LTE,272,1,52002,42385410,-8.9871,53.2916,1000
LTE,272,3,40112,11256853,-8.989,53.2918,1000
LTE,272,1,52002,42385409,-8.9534,53.2948,3054
LTE,272,3,40112,10519318,-8.9967,53.2916,1000
LTE,272,3,40112,10519319,-9.0008,53.2908,1000
LTE,272,1,52002,42265089,-9.0096,53.2893,740
LTE,272,3,40112,10522901,-9.0072,53.2896,1000
LTE,272,3,40112,10829846,-9.0129,53.2886,1000
LTE,272,3,40112,11256598,-9.0212,53.2869,1000
LTE,272,1,52002,42265090,-9.0249,53.2853,1000
LTE,272,3,40112,11256599,-9.0239,53.286,1000
LTE,272,1,52002,41059330,-9.0346,53.2809,1000
LTE,272,1,52002,41376769,-9.0417,53.2747,1000
LTE,272,1,52002,41376770,-9.0462,53.2712,1000
LTE,272,1,52002,41246210,-9.0505,53.2709,1000
LTE,272,1,52002,41315330,-9.0502,53.272,1000
LTE,272,3,40112,10958615,-9.0514,53.2714,1000
LTE,272,1,52002,41532929,-9.051,53.2717,1000
LTE,272,1,52002,42254850,-9.0509,53.2726,1000
LTE,272,1,52002,41287229,-9.05,53.2732,1000
LTE,272,1,52002,42254910,-9.0522,53.273,1000
LTE,272,1,52002,41190717,-9.0527,53.273,1000
LTE,272,3,40112,11253505,-9.0525,53.2728,1000
LTE,272,1,52002,41402429,-9.0549,53.2721,1000
LTE,272,1,52002,41190718,-9.0541,53.2717,1000
LTE,272,1,52002,41532989,-9.0543,53.271,1000
LTE,272,1,52002,41532991,-9.0553,53.273,1000
LTE,272,3,40112,11252503,-9.0538,53.274,1000
LTE,272,1,52002,42254911,-9.0547,53.2747,1000
LTE,272,1,52002,42254909,-9.0509,53.2742,1000
LTE,272,1,52002,41379389,-9.0498,53.2741,1000
LTE,272,3,40112,11254599,-9.0499,53.2734,1000
LTE,272,3,40112,10958593,-9.0499,53.2734,1000
LTE,272,1,52002,41315391,-9.0499,53.2734,1000
LTE,272,1,52002,41315401,-9.0499,53.2734,1000
LTE,272,1,52002,41315331,-9.049,53.2735,1000
LTE,272,1,52002,41287169,-9.0504,53.2733,1000
LTE,272,3,40112,11252482,-9.05,53.2733,1000
LTE,272,1,52002,42254849,-9.0513,53.2739,1000
LTE,272,1,52002,41190657,-9.0517,53.2733,1000
LTE,272,1,52002,41532939,-9.0504,53.2726,1000
LTE,272,1,52002,41315390,-9.0499,53.2728,1000
LTE,272,1,52002,41379329,-9.0485,53.2751,1000
LTE,272,3,40112,11256086,-9.0469,53.2787,1000
LTE,272,1,52002,41279491,-9.0476,53.2765,1000
LTE,272,1,52002,41279490,-9.0448,53.2788,1000
LTE,272,1,52002,41059331,-9.0423,53.2826,1000
LTE,272,3,40112,11256136,-9.0465,53.2823,1000
LTE,272,1,52002,41207809,-9.049,53.2809,1000
LTE,272,3,40112,11252757,-9.0483,53.2811,1000
LTE,272,3,40112,11251733,-9.05,53.2797,1000
LTE,272,1,52002,41207811,-9.0549,53.2817,1000
LTE,272,1,52002,41207810,-9.0516,53.2789,1000
LTE,272,1,52002,41251330,-9.0572,53.2849,1000
LTE,272,3,40112,11256341,-9.0564,53.286,1000
LTE,272,1,52002,41251331,-9.0546,53.2877,1000
LTE,272,1,52002,41397251,-9.0455,53.2889,1000
LTE,272,1,52002,41059329,-9.0374,53.2933,1000
LTE,272,1,52002,41440770,-9.0331,53.2963,1000
LTE,272,1,52002,42265091,-9.019,53.2979,843
LTE,272,1,52002,41440769,-9.0215,53.299,1000
LTE,272,1,52002,41448449,-9.0006,53.3048,1000
LTE,272,1,52002,41346051,-8.9901,53.3102,1000
LTE,272,1,52002,41346049,-8.9793,53.3186,852
LTE,272,1,52002,41220661,-8.9638,53.3296,1000
LTE,272,3,40112,11137096,-8.9626,53.331,1000
LTE,272,3,40112,11178775,-8.9472,53.338,874
LTE,272,3,40112,11178755,-8.9558,53.3341,1000
LTE,272,3,40112,11178825,-8.9563,53.3339,1000
LTE,272,1,52002,41333260,-8.9554,53.3343,1000
LTE,272,3,40112,11178765,-8.9541,53.3349,1000
LTE,272,1,52002,41333310,-8.9518,53.3366,1000
LTE,272,3,40112,11264279,-8.9527,53.3359,1000
LTE,272,1,52002,41558591,-8.948,53.3394,1000
LTE,272,1,52002,41558540,-8.9448,53.3423,1000
LTE,272,3,40112,11178774,-8.9444,53.3429,1000
LTE,272,1,52002,41558590,-8.9445,53.3438,1000
LTE,272,3,40112,11178754,-8.9444,53.3439,1000
LTE,272,3,40112,11178824,-8.944,53.3438,1000
LTE,272,5,42201,1572104,-9.0532,53.2808,1000
LTE,272,2,41903,1488647,-8.1203,53.5836,1000
LTE,272,2,41900,868102,-8.1206,53.5846,1000
LTE,272,5,41903,1433858,-8.1203,53.5844,1000
LTE,272,5,41903,1206548,-8.1837,53.6279,500
LTE,272,2,41903,1488641,-8.1203,53.5844,1000
LTE,272,5,42204,1596693,-8.9428,53.335,1180
LTE,272,5,42201,1280337,-8.9403,53.3127,1000
LTE,272,5,42201,1393408,-8.9236,53.2945,1000
LTE,272,5,42201,93953,-8.9183,53.2702,1000
LTE,272,5,42201,1494272,-8.9215,53.2657,1000
LTE,272,5,42201,1494273,-8.9196,53.2594,1000
LTE,272,5,42201,1494279,-8.9157,53.2569,1000
LTE,272,5,42201,1625863,-8.9134,53.256,1000
LTE,272,5,42201,1272584,-8.8971,53.246,1450
LTE,272,5,42201,1272578,-8.8996,53.2473,1000
LTE,272,5,42202,1495814,-8.883,53.2369,1000
LTE,272,5,42201,790036,-8.8807,53.231,1000
LTE,272,5,42201,790096,-8.8818,53.234,1000
LTE,272,5,42201,790037,-8.8764,53.2236,1000
LTE,272,5,42202,1495808,-8.8734,53.208,1445
LTE,272,5,42202,1495888,-8.8715,53.215,1000
LTE,272,5,42202,1495810,-8.8974,53.1921,1321
LTE,272,5,42202,1495890,-8.9576,53.1605,5858
LTE,272,5,42202,1432400,-8.9355,53.1423,1811
LTE,272,5,42202,1432326,-8.9404,53.1404,1778
LTE,272,5,42201,1625858,-8.9361,53.1391,1000
LTE,272,5,42202,1432320,-8.9496,53.139,1000
LTE,272,5,42202,1432322,-8.9906,53.1398,2441
LTE,272,5,42202,1432328,-9.0007,53.1418,1454
LTE,272,5,42201,1393412,-9.0141,53.1402,1113
LTE,272,5,42202,1432402,-9.0213,53.1392,1000
LTE,272,5,42202,309767,-9.1086,53.1346,1000
LTE,272,5,42205,487687,-9.1203,53.1297,1000
LTE,272,5,42202,251910,-9.1378,53.1199,1270
LTE,272,5,42205,1479943,-9.1242,53.1244,1000
LTE,272,5,42205,487701,-9.1274,53.1224,1000
LTE,272,5,42202,251911,-9.1765,53.0842,3269
LTE,272,2,42202,251911,-9.1842,53.0794,1000
LTE,272,5,42202,1509638,-9.2436,53.0464,1582
LTE,272,5,42202,1509632,-9.274,53.0396,1794
LTE,272,1,52002,41558530,-8.9428,53.3345,960
LTE,272,3,40112,11132744,-8.9403,53.3267,1000
LTE,272,1,52002,41369091,-8.9392,53.3138,1014
LTE,272,3,40112,11132675,-8.9399,53.3123,1000
LTE,272,3,40112,11133185,-8.9378,53.31,1000
LTE,272,3,40112,10829640,-8.9357,53.3078,1000
LTE,272,1,52002,41369089,-8.9308,53.3038,1000
LTE,272,1,52002,41087501,-8.907,53.2566,5157
LTE,272,1,52002,41394759,-8.9236,53.2908,1000
LTE,272,3,40112,10829314,-8.9225,53.2757,1000
LTE,272,1,52002,41394690,-8.9196,53.2685,1002
LTE,272,3,40112,10958337,-8.9201,53.2678,1000
LTE,272,1,52002,40977409,-8.9224,53.2632,1000
LTE,272,3,40112,10958409,-8.9225,53.263,1000
LTE,272,1,52002,40977410,-8.9181,53.2582,1000
LTE,272,3,40112,10958358,-8.9172,53.2577,1000
LTE,272,3,40112,11134487,-8.9076,53.253,1000
LTE,272,1,52002,40977420,-8.9152,53.2567,1000
LTE,272,1,52002,41361410,-8.9129,53.2559,1000
LTE,272,3,40112,10829059,-8.8948,53.2445,1276
LTE,272,3,40112,11134467,-8.9044,53.2517,1000
LTE,272,3,40112,10829079,-8.8961,53.2447,1000
LTE,272,1,52002,41087500,-8.8989,53.2464,1000
LTE,272,1,52002,41087490,-8.8881,53.2394,968
LTE,272,3,40112,11451905,-8.8822,53.2331,993
LTE,272,1,52002,42416129,-8.8803,53.2293,1000
LTE,272,1,52002,42416130,-8.8767,53.2242,1000
LTE,272,3,40112,11451906,-8.8764,53.2237,1000
LTE,272,3,4004,10828871,-8.8711,53.2142,804
LTE,272,1,52002,42259969,-8.872,53.2159,1000
LTE,272,1,52002,42259971,-8.8893,53.1965,2042
LTE,272,1,52002,42259970,-8.8756,53.2038,1000
LTE,272,3,4004,10828823,-8.8941,53.1939,1170
LTE,272,1,52002,41100291,-8.9178,53.1684,1740
LTE,272,3,4004,10828813,-8.909,53.1863,1000
LTE,272,3,4004,11310337,-8.9268,53.1542,2625
LTE,272,3,40112,11133442,-8.9189,53.1658,1000
LTE,272,3,40112,11134537,-8.9669,53.1515,4710
LTE,272,1,52002,41100290,-8.9364,53.1401,1158
LTE,272,3,4004,10528770,-8.9279,53.142,910
LTE,272,3,4004,10779975,-8.99,53.1412,2658
LTE,272,1,52002,25648129,-9.0023,53.1417,1213
LTE,272,3,4004,11310339,-8.9677,53.141,1000
LTE,272,3,4004,10779906,-9.0234,53.1391,1000
LTE,272,1,52002,25648130,-9.0246,53.1388,1000
LTE,272,3,4004,11203913,-9.0279,53.1383,1000
LTE,272,1,52002,41084940,-9.0308,53.1351,1000
LTE,272,1,52002,25645569,-9.0845,53.1261,1126
LTE,272,5,42202,1509712,-9.2633,53.0414,1000
LTE,272,3,4004,11307592,-9.1,53.1348,1000
LTE,272,1,52002,25645570,-9.0999,53.1355,1000
LTE,272,1,52002,41043979,-9.1093,53.1349,1000
LTE,272,1,52002,41015820,-9.1338,53.1197,6768
LTE,272,3,4004,11194370,-9.1229,53.1264,1000
LTE,272,1,52002,41031179,-9.124,53.1251,1000
LTE,272,1,52002,25625089,-9.186,53.0744,1035
LTE,272,1,52002,25765891,-9.1902,53.0249,4680
LTE,272,1,52002,25683969,-9.1835,53.0012,6631
LTE,272,1,51102,25689101,-9.2001,53.0616,1000
LTE,272,3,4004,11308289,-9.29,52.994,1786
LTE,272,3,4004,11308359,-9.2622,53.0352,4976
LTE,272,1,52002,25683970,-9.3109,53.0037,7222
LTE,272,1,52002,25796611,-9.2815,53.037,1000
LTE,272,1,52002,25776131,-9.2895,53.0298,1000
LTE,272,1,52002,25776130,-9.3349,53.0119,2001
LTE,272,1,52002,25717249,-9.1638,52.9852,5010
LTE,272,3,4004,11308054,-9.3441,53.0112,2521
LTE,272,3,4004,10833922,-9.3955,52.9919,4498
LTE,272,1,52002,25717251,-9.3679,53.0042,1396
LTE,272,3,4004,11308044,-9.3587,53.0068,1000
LTE,272,3,4004,10985218,-9.3587,53.0071,1000
LTE,272,3,4004,10985238,-9.3546,53.0061,1230
LTE,272,1,52002,25717250,-9.4073,52.988,2302
LTE,272,3,40112,11275522,-9.4047,52.9902,1000
LTE,272,1,52002,42421251,-9.414,52.9845,1015
LTE,272,3,40112,11275779,-9.4188,52.9822,1000
LTE,272,1,52002,41010690,-9.389,52.9922,3299
LTE,272,1,52002,41161740,-9.4221,52.9804,1000
LTE,272,1,51102,25607181,-9.2892,52.9939,2946
LTE,272,1,51102,25681409,-9.4238,52.9731,1000
LTE,272,1,51102,25643011,-9.403,52.9752,9052
LTE,272,3,4004,11195975,-9.4241,52.9716,1000
LTE,272,3,4004,11195925,-9.4237,52.9718,1000
LTE,272,3,4004,11308291,-9.4246,52.9714,1000
LTE,272,1,51102,25837571,-9.4273,52.9725,810
LTE,272,1,51102,25819651,-9.427,52.9715,1000
LTE,272,3,4004,11201351,-9.4296,52.9725,1000
LTE,272,1,51102,25837581,-9.4242,52.9753,1000
LTE,272,3,4004,10983701,-9.4238,52.9753,1000
LTE,272,1,52002,40972299,-9.3537,53.0079,1000
LTE,272,3,4004,10985228,-9.3488,53.0073,1000
LTE,272,1,52002,25796610,-9.3213,53.0029,580
LTE,272,3,4004,10878466,-9.2385,52.9936,1237
LTE,272,3,4004,10878535,-9.1943,52.9893,1000
LTE,272,3,4004,10878465,-9.1894,52.9868,1112
LTE,272,3,4004,10827523,-9.1767,52.9842,1000
LTE,272,1,51102,25660939,-9.0106,52.9871,2976
LTE,272,1,51102,25660929,-9.0849,52.9715,512
LTE,272,1,51102,41230850,-8.9632,53.0031,4385
LTE,272,1,51102,25799171,-8.9861,52.9919,2921
LTE,272,1,51102,25617411,-9.0087,52.9856,1000
LTE,272,1,51102,25799241,-8.9874,52.9888,1000
LTE,272,1,51102,41335810,-8.8734,53.0512,1181
LTE,272,1,51102,41335809,-8.831,53.0734,1387
LTE,272,3,4004,10828291,-8.8409,53.0643,1000
LTE,272,3,4004,10828617,-8.8356,53.081,2187
LTE,272,3,4004,11310338,-8.8455,53.0652,1000
LTE,272,3,4004,10828361,-8.8353,53.065,1000
LTE,272,3,4004,11180310,-8.8307,53.0646,1000
LTE,272,1,51102,41486861,-8.8286,53.0676,556
LTE,272,3,4004,11180291,-8.8298,53.0671,1000
LTE,272,3,4004,11180299,-8.8276,53.0694,1000
LTE,272,3,4004,11180309,-8.8259,53.0721,1000
LTE,272,3,4004,11180289,-8.8274,53.081,824
LTE,272,3,4004,11180359,-8.8267,53.0764,1000
LTE,272,1,51102,41486859,-8.8286,53.0898,1000
LTE,272,1,52002,40979970,-8.8268,53.1302,1287
LTE,272,1,52002,41092610,-8.8263,53.1046,952
LTE,272,3,4004,11203912,-8.8246,53.1263,1217
LTE,272,3,4004,11203911,-8.8373,53.1427,853
LTE,272,1,52002,40979969,-8.8515,53.1613,1347
LTE,272,3,4004,11203841,-8.8501,53.1642,1579
LTE,272,1,52002,41069570,-8.8306,53.1962,2732
LTE,272,1,52002,42244611,-8.8355,53.1801,733
LTE,272,3,4004,11201793,-8.8366,53.1775,1000
LTE,272,3,4004,10681858,-8.8303,53.1945,1787
LTE,272,3,4004,10681927,-8.8304,53.2203,1355
LTE,272,1,52002,41069571,-8.8178,53.2601,3567
LTE,272,3,4004,10681857,-8.8198,53.2559,3311
LTE,272,1,52002,41087499,-8.8151,53.2651,1503
LTE,272,3,40112,11009815,-8.8282,53.2551,1000
LTE,272,1,52002,41084939,-8.7947,53.2962,1251
LTE,272,1,52002,41084929,-8.7732,53.2923,1000
LTE,272,3,40112,11170050,-8.7534,53.2853,1600
LTE,272,1,52002,40964621,-8.7554,53.285,1000
LTE,272,3,40112,11170070,-8.7453,53.282,814
LTE,272,1,52002,41484290,-8.7413,53.2811,1000
LTE,272,1,52002,40985099,-8.7281,53.2782,1000
LTE,272,1,52002,41484300,-8.7216,53.2768,1000
LTE,272,3,40122,11214339,-8.6285,53.2656,1000
LTE,272,5,42202,1509633,-9.2982,53.0234,1000
LTE,272,5,42202,1547009,-9.2966,53.0021,11375
LTE,272,5,42202,1509634,-9.3401,53.008,1721
LTE,272,1,52002,41269249,-8.5799,53.2697,1000
LTE,272,1,52002,41548360,-8.5275,53.2792,1626
LTE,272,5,42202,1509640,-9.3388,53.013,1000
LTE,272,5,42202,1547014,-9.3565,53.0073,1000
LTE,272,5,42202,1547008,-9.383,52.9997,941
LTE,272,1,52002,41548361,-8.5011,53.2835,1000
LTE,272,1,52002,41548359,-8.4716,53.2852,813
LTE,272,5,42202,1547010,-9.4124,52.9845,1434
LTE,272,5,42202,1547090,-9.4039,52.9909,1000
LTE,272,5,42202,1509714,-9.3505,53.0015,4970
LTE,272,5,42202,1501442,-9.4275,52.9724,1000
LTE,272,1,52002,42249801,-8.4177,53.2824,1378
